id,code,country,height,lat,lon,name,type
7786,PL0420A,Poland,4,54.402225,18.664165,Pm.00.s473m,background
7787,PL0421A,Poland,13,54.386112,18.612223,Pm.00.s476m,background
7788,PL0279A,Poland,11,54.355278,18.650555,Pm.00.s477m,background
7789,PL0422A,Poland,102,54.358334,18.586111,Pm.00.s479m,background
7790,PL0166A,Poland,1,54.352776,18.673611,Pm.00.s481m,background
7791,PL0557A,Poland,27,54.509997,18.540833,Pm.00.w237m,background
7792,PL0280A,Poland,70,54.494446,18.554167,Pm.01w.01m,background
7793,PL0497A,Poland,6,54.398472,18.613944,Pm.01w.02m,background
7794,PL0423A,Poland,150,53.695,17.557777,Pm.02.s631m,background
7795,PL0424A,Poland,2,54.259724,18.633612,Pm.04.s472m,background
7796,PL0425A,Poland,165,54.122498,17.978611,Pm.06.s711m,background
7797,PL0167A,Poland,179,54.119167,17.968611,Pm.06.s712m,background
7798,PL0426A,Poland,69,53.733055,18.926111,Pm.07.s005m,background
7799,PL0427A,Poland,17,54.539165,17.742779,Pm.08.s076m,background
7800,PL0428A,Poland,5,54.764721,17.563889,Pm.08.s077m,background
7801,PL0429A,Poland,30,54.031666,19.034166,Pm.09.s067m,background
7802,PL0430A,Poland,8,54.588055,16.854168,Pm.12.s063m,background
7803,PL0431A,Poland,85,53.966667,18.534445,Pm.13.s618m,background
7804,PL0432A,Poland,50,54.090275,18.797222,Pm.14.s512m,background
7805,PL0433A,Poland,30,54.608608,18.248056,Pm.15.s128m,background
7806,PL0169A,Poland,30,54.601109,18.239445,Pm.15.s129m,background
7807,PL0434A,Poland,18,54.468613,17.03611,Pm.63.s073m,background
7808,PL0170A,Poland,18,54.464447,17.013056,Pm.63.s079m,background
7809,PL0171A,Poland,25,54.463612,17.046667,Pm.63.wDSAa,background
7810,PL0172A,Poland,25,54.463611,17.046667,Pm.63.wDSMm,background
7811,PL0519A,Poland,32,54.464194,17.010278,Pm.63.wDSPm,background
7812,PL0558A,Poland,163,54.11889,17.96861,Pm.AM12.a,background
7813,PL0559A,Poland,17,54.03127,19.03261,Pm.AM15.a,background
7814,PL0560A,Poland,19,54.54617,17.74643,Pm.AM16.a,background
7815,PL0561A,Poland,186,54.102281,18.181303,Pm.AM17.a,background
7816,PL0281A,Poland,0,54.69389,17.458055,Pm.D,background
7817,PL0562A,Poland,52,53.720308,18.9384,Pm.Kwidz.Sport.m,background
7818,PL0045A,Poland,51,54.353054,18.635277,Pm.a01a,background
7819,PL0046A,Poland,7,54.367775,18.701113,Pm.a02a,background
7820,PL0047A,Poland,3,54.400833,18.657223,Pm.a03a,background
7821,PL0048A,Poland,70,54.560833,18.493334,Pm.a04a,background
7822,PL0049A,Poland,105,54.328331,18.557499,Pm.a05a,background
7823,PL0050A,Poland,5,54.431667,18.579445,Pm.a06a,background
7824,PL0051A,Poland,41,54.085831,18.787777,Pm.a07a,background
7825,PL0052A,Poland,40,54.380276,18.620001,Pm.a08a,background
7826,PL0053A,Poland,3,54.483333,18.55,Pm.a09a,background
7827,PL0520A,Poland,147,54.465847,18.464806,Pm.a09aN,background
7828,PL0310A,Poland,4,54.533219,18.533219,Pm.a10a,background
7829,PL0521A,Poland,31,54.082164,18.786156,Pm.aw07m,background
7830,PL0522A,Poland,6,54.380379,18.620209,Pm.aw08m,background
7831,PL0311A,Poland,85,53.965836,18.536943,Pm.polpharma.01.a,background
7832,PL0282A,Poland,218,54.334164,18.199444,Pm05KARTw01m,background
7833,PL0004R,Poland,4,54.754166,17.534445,Pm08LEBAiEMEPa,background
7834,PL0168A,Poland,20,54.79361,18.41,Pm11WLADw07m,background
7835,PL0164A,Poland,40,54.086945,18.797222,Pm14TCZEw06m,background
7836,PL0284A,Poland,228,50.808056,20.289999,SKNowinyCemen,industrial
7837,PL0435A,Poland,220,50.456669,20.719444,SkBuskoRzew,background
7838,PL0436A,Poland,225,50.455406,20.721815,SkBuskoWios,background
7839,PL0523A,Poland,212,50.453655,20.715443,SkBuskoWios2,background
7840,PL0437A,Poland,270,50.804165,20.470556,SkChecBiaZag,background
7841,PL0438A,Poland,287,50.883614,20.646667,SkKielGalcz,background
7842,PL0283A,Poland,275,50.872548,20.605011,SkKielJagielWios,background
7843,PL0482A,Poland,250,50.854229,20.602585,SkKielKusoc,background
7844,PL0173A,Poland,263,50.875,20.629168,SkKielTransp,traffic
7845,PL0439A,Poland,236,51.196388,20.416111,SkKonskArmKr,background
7846,PL0525A,Poland,263,50.808208,20.270489,SkMalogCemen2,background
7847,PL0563A,Poland,244,50.822992,20.533353,SkNowinyCemen2,industrial
7848,PL0285A,Poland,194,50.950832,20.448889,SkOstrowSams,industrial
7849,PL0286A,Poland,187,50.948333,21.728611,SkOzarowMiec,industrial
7850,PL0287A,Poland,185,50.887353,21.660217,SkOzarowOsWz,background
7851,PL0564A,Poland,182,50.88739,21.66017,SkOzarowOsWz52,background
7852,PL0565A,Poland,188,50.429031,21.276608,SkPolanRuszcz,background
7853,PL0288A,Poland,171,50.485443,21.404448,SkPolanTrzc,industrial
7854,PL0440A,Poland,206,50.685001,21.729168,SkSandomMac,background
7855,PL0441A,Poland,256,51.114445,20.866112,SkSkarzSlow,background
7856,PL0442A,Poland,262,51.051666,21.093613,SkStaracMur,background
7857,PL0566A,Poland,264,51.05061,21.08418,SkStaracZlota2,background
7858,PL0443A,Poland,514,50.862123,21.056033,SkSwKrzyzZM,background
7859,PL0234A,Poland,365,49.81361,19.027222,SlBielbBiel_kossa,background
7860,PL0499A,Poland,360,49.808609,19.026945,SlBielbBiel_stern,background
7861,PL0020A,Poland,285,50.333333,18.896111,SlBytomByto_modrz,background
7862,PL0235A,Poland,285,50.254167,18.936944,SlChorzChor_bator,traffic
7863,PL0236A,Poland,353,49.738056,18.639166,SlCieszCies_13mic,background
7864,PL0289A,Poland,390,49.751667,18.627501,SlCieszCies_dojaz,background
7865,PL0526A,Poland,255,50.82198,19.117573,SlCzestCzes_arkr1,traffic
7866,PL0174A,Poland,250,50.817776,19.1175,SlCzestCzes_arkra,traffic
7867,PL0184A,Poland,265,50.836388,19.130001,SlCzestCzes_baczy,background
7868,PL0498A,Poland,260,50.803055,19.10639,SlCzestCzes_zana6,background
7869,PL0237A,Poland,293,50.328888,19.230833,SlDabroDabr_1000L,background
7870,PL0238A,Poland,236,50.279446,18.655832,SlGliwiGliw_mewy,background
7871,PL0527A,Poland,204,49.925161,18.476106,SlGodowWodz_wodzi,background
7872,PL0444A,Poland,275,49.952225,18.610279,SlJastrJast_harce,background
7873,PL0445A,Poland,308,50.202225,19.277222,SlJaworJawo_poczt,background
7874,PL0567A,Poland,294,50.2467,19.02026,SlKatowKato_aleja,traffic
7875,PL0008A,Poland,273,50.264446,18.974445,SlKatowKato_kossu,background
7876,PL0022A,Poland,275,50.25528,19.004168,SlKatowKato_racib,background
7877,PL0483A,Poland,240,50.233333,18.656111,SlKnuroKnu1_gliwi,background
7878,PL0290A,Poland,260,50.658337,18.69611,SlLubliLubl_piask,background
7879,PL0447A,Poland,303,50.489723,18.918333,SlMiastMias_norwi,background
7880,PL0484A,Poland,300,50.57972,19.326668,SlMyszkMysz_myszk,background
7881,PL0528A,Poland,248,49.972157,18.94886,SlPszczPszc_boged,background
7882,PL0291A,Poland,205,50.060833,18.191111,SlRacibRaci_studz,background
7883,PL0239A,Poland,245,50.111111,18.515833,SlRybniRybn_borki,background
7884,PL0448A,Poland,235,50.095554,18.547499,SlRybniRybn_szafr,background
7885,PL0529A,Poland,304,50.286263,19.183685,SlSosnoSosn_lubel,background
7886,PL0041A,Poland,255,50.273889,19.146956,SlSosnoSosn_narut,background
7887,PL0530A,Poland,319,50.444016,18.827909,SlTarnoTarn_litew,background
7888,PL0240A,Poland,252,50.099998,18.990557,SlTychyTych_tolst,background
7889,PL0568A,Poland,411,49.71972,18.82658,SlUstroCies_sana7,background
7890,PL0029A,Poland,416,49.724724,18.825001,SlUstroCies_sanat,background
7891,PL0292A,Poland,235,50.000557,18.458334,SlWodziWodz_bogum,background
7892,PL0241A,Poland,271,50.007778,18.455557,SlWodziWodz_galcz,background
7893,PL0242A,Poland,255,50.316666,18.772499,SlZabrzZabr_sklod,background
7894,PL0293A,Poland,335,50.479446,19.433054,SlZawieZawi_zawie,background
7895,PL0243A,Poland,291,50.711113,19.458334,SlZlotyJano_lesni,background
7896,PL0449A,Poland,265,50.045277,18.684444,SlZorymZory_wojsk,background
7897,PL0489A,Poland,260,50.028332,18.694944,SlZoryzZory_sikor,background
7898,PL0294A,Poland,368,49.671669,19.234167,SlZywieZywi_koper,background
7899,PL0450A,Poland,352,49.688057,19.205833,SlZywieZywi_slowa,background
7900,PL0030A,Poland,30,52.231113,14.723894,Urad,background
7901,PL0018A,Poland,85,52.226112,21.011955,WarszKom,background
7902,PL0035A,Poland,85,52.191944,21.051121,WarszPBW,background
7903,PL0016A,Poland,85,52.303886,21.031124,WarszSuw,background
7904,PL0451A,Poland,100,54.24778,20.813055,WmBartoWSSE_Boh_War,background
7905,PL0452A,Poland,100,53.233334,20.177776,WmDzialdWSSE_Biedraw,background
7906,PL0295A,Poland,16,54.168056,19.410833,WmElblagWIOS_Bazynsk,background
7907,PL0453A,Poland,100,54.15667,19.403889,WmElblagWSSE_Hetma,background
7908,PL0454A,Poland,100,54.185833,19.399721,WmElblagWSSE_Kalen,background
7909,PL0455A,Poland,100,54.179447,19.428888,WmElblagWSSE_Krole,background
7910,PL0456A,Poland,100,54.164448,19.412777,WmElblagWSSE_Zajchow,background
7911,PL0457A,Poland,100,53.828331,22.350279,WmElk_WSSE_Toru,background
7912,PL0485A,Poland,120,54.0425,21.781389,WmGizyckWIOS_Wodoc,background
7913,PL0458A,Poland,100,54.036388,21.784166,WmGizyckWSSE_Suwals,background
7914,PL0312A,Poland,167,54.305832,22.307222,WmGoldapWIOS_Jacwies,background
7915,PL0459A,Poland,100,53.586388,19.569168,WmIlawaWSSE_Anders,background
7916,PL0460A,Poland,100,54.078056,21.373056,WmKetrzWSSE_Pilsud,background
7917,PL0296A,Poland,150,53.866108,21.295834,WmMragowWIOS_Parkowa,background
7918,PL0531A,Poland,172,53.361183,20.421932,WmNidzicaWIOS_Traugut,background
7919,PL0175A,Poland,120,53.78778,20.48194,WmOlsztyWIOS_Puszkin,background
7920,PL0461A,Poland,125,53.771667,20.476946,WmOlsztyWSSE_Niepodl,background
7921,PL0297A,Poland,125,53.770832,20.49,WmOlsztyWSSE_Zolnier,background
7922,PL0176A,Poland,120,53.69167,19.96528,WmOstrodWIOS_Chrobre,background
7923,PL0462A,Poland,100,53.694447,19.966112,WmOstrodWSSE_Czarnec,background
7924,PL0005R,Poland,157,54.125275,22.038055,WmPuszcz_IOS_Borecka,background
7925,PL0463A,Poland,100,53.557499,20.986389,WmSzczytWSSE_Sklodow,background
7926,PL0043A,Poland,263,50.349444,19.061122,Wojkowice,background
7927,PL0177A,Poland,150,52.536111,17.605278,WpGnieznoPM10,background
7928,PL0569A,Poland,118,52.53986,17.61196,WpGnieznoPM10/11,background
7929,PL0464A,Poland,100,51.775002,18.080557,WpKaliszMajkow,background
7930,PL0178A,Poland,150,51.757221,18.086668,WpKaliszPM10,background
7931,PL0031A,Poland,103,52.225634,18.269035,WpKonin311009D009102,background
7932,PL0465A,Poland,90,51.847778,16.574722,WpLeszno411000,background
7933,PL0570A,Poland,98,51.840461,16.605044,WpLesznoPM10/11,background
7934,PL0571A,Poland,84,52.316728,16.141903,WpNowyTomyslPM10/11,background
7935,PL0179A,Poland,150,51.637575,17.823155,WpOstrowWlkpPM10,background
7936,PL0468A,Poland,70,53.154409,16.759572,WpPila5710111,background
7937,PL0180A,Poland,150,52.389446,16.920834,WpPoznanPM10szpital,background
7938,PL0572A,Poland,60,52.392967,16.928428,WpPoznanPOSIRPM10/11,background
7939,PL0181A,Poland,150,52.459167,16.906111,WpPoznanSzymanowskiego17,background
7940,PL0532A,Poland,96,52.467403,16.645917,WpTarnowoPodgPM10/10,background
7941,PL0244A,Poland,67,52.398175,16.95952,WpWKP001,background
7942,PL0245A,Poland,84,52.420319,16.877288,WpWKP002,background
7943,PL0246A,Poland,94,51.894722,16.296944,WpWKP003,background
7944,PL0247A,Poland,122,52.50139,17.773465,WpWKP004,background
7945,PL0573A,Poland,80,52.276795,17.074113,WpWKP011/10,background
7946,PL0503A,Poland,132,51.749054,18.04839,WpWKPKalisz007/10,background
7947,PL0533A,Poland,85,52.815538,17.20806,WpWagrowiecPM10/10,background
7948,PL0003A,Poland,118,51.086945,17.126953,WrocOlsz,background
7949,PL0023A,Poland,257,50.301944,18.798069,Zabrze,industrial
7950,PL0027A,Poland,167,51.411945,23.681124,Zbereze,background
7951,PL0469A,Poland,40,53.248333,14.493611,ZpGryfGryfinoDO,background
7952,PL0314A,Poland,24,53.165,14.413889,ZpGryfMarwiceDO,background
7953,PL0470A,Poland,50,52.946944,14.342222,ZpGryfStokiDO,background
7954,PL0182A,Poland,15,53.122318,14.382308,ZpGryfWiduchowa003,background
7955,PL0471A,Poland,5,53.962502,14.775277,ZpKamKamienPWSSE,background
7956,PL0472A,Poland,5,54.183056,15.572222,ZpKolKolobrzegWSSE,background
7957,PL0298A,Poland,33,54.193986,16.172544,ZpKoszalin005,traffic
7958,PL0500A,Poland,45,54.20705,16.193101,ZpKoszalin006,background
7959,PL0299A,Poland,120,54.190277,16.195833,ZpKoszalinWSSE,background
7960,PL0534A,Poland,62,52.926189,14.862558,ZpMysMysliborz007,background
7961,PL0473A,Poland,40,53.341667,14.963889,ZpStarLipnikDO,background
7962,PL0474A,Poland,26,53.347778,15.031944,ZpStarStargardWSSE,traffic
7963,PL0475A,Poland,6,53.921391,14.246111,ZpSwinoujscieWSSE,background
7964,PL0313A,Poland,88,53.779167,16.4975,ZpSzcStorkowoDO,background
7965,PL0535A,Poland,134,53.712097,16.692263,ZpSzcSzczecinek008,background
7966,PL0536A,Poland,148,53.701981,16.707069,ZpSzcSzczecinek009,industrial
7967,PL0574A,Poland,141,53.6989,16.704573,ZpSzcSzczecinek010,industrial
7968,PL0300A,Poland,160,53.701946,16.706945,ZpSzcSzczecinekPSSE,industrial
7969,PL0248A,Poland,17,53.380975,14.663347,ZpSzczecin001,background
7970,PL0249A,Poland,38,53.432169,14.5539,ZpSzczecin002,traffic
7971,PL0250A,Poland,38,53.432222,14.553889,ZpSzczecin002M,traffic
7972,PL0251A,Poland,158,53.470889,14.556251,ZpSzczecin004,industrial
7973,PL0486A,Poland,38,53.428611,14.532222,ZpSzczecinDO,industrial
7974,PL0183A,Poland,47,53.450558,14.515,ZpSzczecinWSSE,traffic
7975,PT03008,Portugal,0,38.661392,-9.051123,005 AS Estadio Alfredo da Silva,traffic
7976,PT01049,Portugal,140,41.198611,-8.575556,Afonso Henriques-Águas Santas,traffic
7977,PT05006,Portugal,15,37.020554,-7.925841,Afonso III,traffic
7978,PT03082,Portugal,109,38.738888,-9.207505,Alfragide/Amadora,background
7979,PT03018,Portugal,9,38.648891,-9.063066,Alto Seixalinho,traffic
7980,PT03098,Portugal,9,38.649445,-9.063066,Alto do Seixalinho,traffic
7981,PT03101,Portugal,40,38.896114,-9.040556,Alverca,background
7982,PT01054,Portugal,25,40.9994,-8.62333,Anta-Espinho,background
7983,PT03093,Portugal,2,38.529167,-8.894175,Arcos,background
7984,PT03006,Portugal,30,38.636948,-9.001683,Arroteias,traffic
7985,PT01026,Portugal,32,41.110832,-8.404725,Augusto Gomes-Matosinhos,traffic
7986,PT01032,Portugal,23,41.013054,-8.636947,Av.24-Espinho,traffic
7987,PT02017,Portugal,20,40.380833,-8.384736,Aveiro,traffic
7988,PT03073,Portugal,67,38.732502,-9.142509,Avenida Casal Ribeiro,traffic
7989,PT03075,Portugal,44,38.721111,-9.146122,Avenida da Liberdade,traffic
7990,PT01053,Portugal,88,41.09666,-8.55583,Avintes,background
7991,PT03007,Portugal,25,38.65889,-9.047236,Baixa da Banheira,unknown
7992,PT03070,Portugal,56,38.733334,-9.113623,Beato,background
7993,PT03074,Portugal,74,38.751945,-9.200842,Benfica,traffic
7994,PT01052,Portugal,60,41.359997,-8.4608,Burgães-Santo Tirso,background
7995,PT01045,Portugal,120,41.401669,-8.534737,Calendário-VN Famalicão,background
7996,PT03092,Portugal,15,38.447224,-9.047514,Camarinha,background
7997,PT00103,Portugal,85,41.169445,-8.633333,Casa de Saude da Boavista Francos,traffic
7998,PT03090,Portugal,5,38.421947,-9.251964,Cascais-Mercado,traffic
7999,PT05012,Portugal,300,37.3125,-7.678622,Cerro,background
8000,PT03096,Portugal,43,39.211391,-8.281958,Chamusca,background
8001,PT03010,Portugal,46,38.753334,-9.111122,Chelas,background
8002,PT02006,Portugal,26,40.216599,-8.433331,Coimbra/ Avenida Fernão Magalhães,traffic
8003,PT02005,Portugal,26,40.216667,-8.433333,Coimbra/Avenida Fernão Magalhães,traffic
8004,PT01021,Portugal,100,41.200832,-8.645011,Custóias-Matosinhos,background
8005,PT03028,Portugal,5,38.661392,-9.07445,Câmara Municipal,traffic
8006,PT01046,Portugal,185,41.449722,-8.2964,Cónego Dr. Manuel Faria-Azurém,traffic
8007,PT01024,Portugal,90,41.237778,-8.617509,D.Manuel II-Vermoim,traffic
8008,PT05011,Portugal,6,37.138336,-8.542231,David Neto,traffic
8009,PT01048,Portugal,1086,41.374443,-7.795845,Douro Norte,background
8010,PT03005,Portugal,0,38.656944,-9.065014,Edificio do Antigo Hospital,unknown
8011,PT03072,Portugal,86,38.748611,-9.148903,Entrecampos,traffic
8012,PT01023,Portugal,140,41.206112,-8.551683,Ermesinde-Valongo,background
8013,PT02019,Portugal,32,40.589443,-8.670836,Ervedeira,background
8014,PT03056,Portugal,3,38.651112,-9.065014,Escavadeira,industrial
8015,PT03095,Portugal,30,38.651112,-9.065014,Escavadeira II,industrial
8016,PT00106,Portugal,20,41.188889,-8.638894,Escola Oficial-Leca da Palmeira Matosi,traffic
8017,PT02002,Portugal,26,40.808334,-8.566667,Estarreja/Avanca,background
8018,PT02004,Portugal,20,40.679169,-8.583333,Estarreja/Teixugueira,industrial
8019,PT07001,Portugal,310,38.605,-28.631403,Faial,background
8020,PT03099,Portugal,57,38.635002,-8.690001,Fernando Pó,background
8021,PT03103,Portugal,24,38.650044,-9.048,Fidalguinhos,background
8022,PT01018,Portugal,89,41.150833,-8.60584,Formosa,traffic
8023,PT02021,Portugal,741,40.64389,-8.098624,Fornelo do Monte,background
8024,PT01041,Portugal,175,41.559998,-8.410007,Fr Bartolomeu Mártires-S.Vitor,traffic
8025,PT01028,Portugal,146,41.164448,-8.58945,Francisco Sá Carneiro-Campanha,traffic
8026,PT01042,Portugal,51,41.571388,-8.461678,Frossos-Braga,background
8027,PT02020,Portugal,473,40.135281,-7.175286,Fundão,background
8028,PT03027,Portugal,4,38.6525,-9.06557,Hospital Velho,traffic
8029,PT02016,Portugal,147,40.122498,-8.243897,Instituto Geofísico de Coimbra,background
8030,PT05007,Portugal,4,37.014999,-7.926675,Joaquim Magalhães,background
8031,PT01030,Portugal,72,41.216667,-8.141675,João Gomes Laranjo-S.Hora,traffic
8032,PT03083,Portugal,20,38.663612,-9.157783,Laranjeiro,background
8033,PT03002,Portugal,0,38.702778,-9.140839,Largo do Mastro,unknown
8034,PT03055,Portugal,3,38.668613,-9.052526,Lavradio,industrial
8035,PT01034,Portugal,57,41.216667,-8.619448,Leça do Balio-Matosinhos,background
8036,PT03000,Portugal,91,38.733334,-9.133333,Lg. Julio Castilho - Museu do Trajo,background
8037,PT00314,Portugal,98,38.715279,-8.833333,Lisboa Bairro Alto - R. do Seculo 51,traffic
8038,PT03085,Portugal,100,38.828888,-9.165291,Loures-Centro,background
8039,PT03102,Portugal,63,39.278332,-9.245833,Lourinhã,background
8040,PT05008,Portugal,45,37.091667,-8.249737,Malpique,background
8041,PT01025,Portugal,25,41.135559,-8.423895,Meco-Perafita,background
8042,PT03089,Portugal,173,38.476112,-9.205003,Mem Martins,background
8043,PT01051,Portugal,25,41.308601,-8.720799,Mindelo-Vila do Conde,background
8044,PT01047,Portugal,777,41.802223,-8.693897,Minho-Lima,background
8045,PT04001,Portugal,103,37.966667,-8.833333,Monte Chãos,industrial
8046,PT04002,Portugal,43,38.075001,-8.798625,Monte Velho,background
8047,PT02022,Portugal,96,40.184444,-8.677778,Montemor-o-Velho,background
8048,PT04005,Portugal,103,37.933334,-8.833333,Montes Chaos - Sines,industrial
8049,PT01027,Portugal,87,41.166668,-8.143341,Mouzinho de Albuquerque-Cedofeita,traffic
8050,PT05009,Portugal,30,37.093609,-8.234736,Município,traffic
8051,PT03097,Portugal,124,38.801945,-9.182237,Odivelas-Ramada,traffic
8052,PT03071,Portugal,34,38.77,-9.107228,Olivais,background
8053,PT03063,Portugal,3,38.633335,-9.08168,Paio Pires aut.,background
8054,PT01020,Portugal,112,41.176666,-8.610008,Paranhos,traffic
8055,PT01044,Portugal,300,41.27972,-8.382514,Paços de Ferreira,background
8056,PT01022,Portugal,93,41.189167,-8.54807,Pe Joaquim Neves-Baguim,traffic
8057,PT01043,Portugal,184,41.212502,-8.341116,Pe Moreira Neves-Castelões de Cepeda,traffic
8058,PT05010,Portugal,15,37.126942,-8.536115,Pontal,background
8059,PT06007,Portugal,25,33.062778,-16.331959,Porto Santo,traffic
8060,PT03094,Portugal,16,38.524167,-8.894167,Quebedo,traffic
8061,PT06006,Portugal,65,32.64167,-16.920835,Quinta Magnólia,background
8062,PT03009,Portugal,25,38.645279,-9.052244,Quinta da Lomba,industrial
8063,PT03091,Portugal,48,38.415001,-9.192509,Quinta do Marquês,background
8064,PT03004,Portugal,0,38.771389,-9.10862,R Gen Silva Freire Lote C,unknown
8065,PT00115,Portugal,40,41.136112,-8.672228,R.S.Francisco Xavier - Colegio Brotero,industrial
8066,PT03001,Portugal,0,38.733334,-9.133333,R.da Penha de Franca - Es. Luisa Gusmao,unknown
8067,PT03084,Portugal,30,38.754166,-9.230846,Reboleira,background
8068,PT03087,Portugal,20,38.705002,-9.210286,Restelo,background
8069,PT03003,Portugal,22,38.711113,-9.136947,Rua da Prata,traffic
8070,PT01017,Portugal,98,41.154167,-8.615848,Rua dos Bragas,traffic
8071,PT03100,Portugal,95,38.748055,-9.202499,Santa Cruz de Benfica,traffic
8072,PT04004,Portugal,254,38.016666,-8.697514,Santiago do Cacém,industrial
8073,PT01040,Portugal,60,41.344997,-8.474728,Santo Tirso,background
8074,PT01050,Portugal,50,41.147503,-8.658889,Sobreiras-Lordelo do Ouro,background
8075,PT04003,Portugal,195,37.866665,-8.716666,Sonega aut.,industrial
8076,PT06005,Portugal,180,32.642223,-16.879456,São Gonçalo,background
8077,PT06004,Portugal,46,32.646114,-16.914181,São João,traffic
8078,PT04006,Portugal,187,38.614998,-7.397514,Terena,background
8079,PT01031,Portugal,88,41.258888,-8.662233,VNTelha-Maia,background
8080,PT00119,Portugal,90,41.131386,-8.605281,Vila Nova de Gaia,traffic
8081,PT01033,Portugal,25,41.204445,-8.446122,Vila do Conde,traffic
8082,PT02018,Portugal,32,40.352222,-8.401402,Ílhavo,background
8083,RO0092A,Romania,246,46.064224,23.563482,AB-1,background
8084,RO0093A,Romania,256,45.9669,23.561399,AB-2,industrial
8085,RO0094A,Romania,450,46.108295,23.225601,AB-3,industrial
8086,RO0098A,Romania,277,44.870219,24.854518,AG-1,traffic
8087,RO0099A,Romania,278,44.858171,24.87715,AG-2,background
8088,RO0100A,Romania,296,44.816642,25.007398,AG-3,background
8089,RO0101A,Romania,322,44.980608,24.762619,AG-4,background
8090,RO0102A,Romania,268,44.755625,24.97548,AG-5,industrial
8091,RO0103A,Romania,580,45.286194,25.080584,AG-6,industrial
8092,RO0058A,Romania,25,43.89528,25.97,APDF,background
8093,RO0056A,Romania,212,45.315708,21.883,APM,background
8094,RO0091A,Romania,353,47.634444,26.235017,APM Suceava,background
8095,RO0095A,Romania,107,46.181389,21.334721,AR-1,traffic
8096,RO0096A,Romania,107,46.190552,21.302483,AR-2,background
8097,RO0097A,Romania,100,46.166817,20.736851,AR-3,traffic
8098,RO0011A,Romania,86,45.766667,21.25,B-dul M. Viteazul,background
8099,RO0065A,Romania,30,44.447071,26.036831,B1 Lacul Morii,background
8100,RO0066A,Romania,30,44.411114,26.184734,B2 Titan,industrial
8101,RO0067A,Romania,30,44.440556,26.151121,B3 Mihai Bravu,traffic
8102,RO0068A,Romania,30,44.395836,26.148348,B4 Berceni,industrial
8103,RO0069A,Romania,30,44.411667,26.052244,B5 Drumul Taberei,industrial
8104,RO0070A,Romania,30,44.42889,26.120836,B6 Cercul Militar,traffic
8105,RO0071A,Romania,30,44.348888,26.033613,B7 Magurele,background
8106,RO0072A,Romania,30,44.616665,26.116667,B8 Balotesti,background
8107,RO0104A,Romania,161,46.564594,26.910671,BC-1,background
8108,RO0105A,Romania,160,46.555931,26.927031,BC-2,industrial
8109,RO0106A,Romania,201,46.256931,26.793091,BC-3,industrial
8110,RO0107A,Romania,139,47.068611,21.927238,BH-1,background
8111,RO0108A,Romania,145,47.097504,21.901402,BH-2,industrial
8112,RO0109A,Romania,128,47.032505,21.950562,BH-3,traffic
8113,RO0110A,Romania,213,47.343609,22.331671,BH-4,industrial
8114,RO0111A,Romania,365,47.127377,24.495428,BN-1,background
8115,RO0113A,Romania,28,45.283855,27.971109,BR-1,traffic
8116,RO0114A,Romania,16,45.26297,27.96966,BR-2,background
8117,RO0115A,Romania,28,45.270855,27.889442,BR-3,background
8118,RO0116A,Romania,22,45.29774,27.96139,BR-4,industrial
8119,RO0117A,Romania,28,45.16853,27.922554,BR-5,industrial
8120,RO0112A,Romania,169,47.739891,26.658577,BT-1,background
8121,RO0118A,Romania,599,45.637714,25.63068,BV-1,traffic
8122,RO0119A,Romania,569,45.64975,25.603586,BV-2,background
8123,RO0120A,Romania,566,45.65937,25.616217,BV-3,traffic
8124,RO0121A,Romania,516,45.718143,25.62414,BV-4,background
8125,RO0122A,Romania,579,45.651608,25.625565,BV-5,industrial
8126,RO0123A,Romania,98,45.153606,26.819145,BZ-1,background
8127,RO0073A,Romania,349,46.778332,23.61557,CJ-1,traffic
8128,RO0074A,Romania,333,46.775002,23.596678,CJ-2,background
8129,RO0075A,Romania,350,46.765278,23.550278,CJ-3,background
8130,RO0076A,Romania,343,46.782223,23.630569,CJ-4,industrial
8131,RO0077A,Romania,279,47.153889,23.877501,CJ-5,background
8132,RO0125A,Romania,13,44.204723,27.316387,CL-1,traffic
8133,RO0126A,Romania,12,44.201763,27.327959,CL-2,background
8134,RO0041A,Romania,309,46.540554,24.5625,CNAR Directia Apelor Mures,background
8135,RO0018A,Romania,44,47.165001,27.571949,CONEL,traffic
8136,RO0127A,Romania,259,45.299332,21.872139,CS-1,industrial
8137,RO0128A,Romania,283,45.518608,22.352751,CS-2,industrial
8138,RO0129A,Romania,25,44.723309,21.633366,CS-3,traffic
8139,RO0130A,Romania,230,45.36314,22.24314,CS-4,traffic
8140,RO0131A,Romania,20,44.177952,28.636391,CT-1,traffic
8141,RO0132A,Romania,36,44.176388,28.649444,CT-2,background
8142,RO0133A,Romania,20,44.312351,28.623131,CT-3,background
8143,RO0134A,Romania,15,43.815163,28.582516,CT-4,traffic
8144,RO0135A,Romania,20,44.14941,28.623802,CT-5,industrial
8145,RO0136A,Romania,20,44.319626,28.610256,CT-6,industrial
8146,RO0137A,Romania,60,44.248325,28.26123,CT-7,industrial
8147,RO0138A,Romania,523,45.875118,25.804455,CV-1,background
8148,RO0052A,Romania,47,44.921096,26.008888,Cart. Corlatesti,background
8149,RO0060A,Romania,12,44.14028,27.27501,Chiciu,background
8150,RO0009A,Romania,260,45.315277,21.887222,Combinatul Siderurgic Resita,background
8151,RO0063A,Romania,20,43.713889,24.886114,Criburi,industrial
